ID_zbozi,ID_lekarna,ID_vedouci,datum,pocet_prodanych_ks,nakupni_cena_CZK,prodejni_cena_CZK,marze_CZK,trzba_CZK
250,30,27,2025-02-27,17,311,391,80,1360
79,11,12,2025-02-02,5,331,493,162,810
654,26,29,2025-02-04,13,282,420,138,1794
81,11,30,2025-02-21,10,236,290,54,540
189,24,9,2025-02-24,3,448,654,206,618
989,4,26,2025-02-07,19,153,229,76,1444
631,17,18,2025-02-28,8,375,529,154,1232
384,19,16,2025-02-07,14,160,222,62,868
797,6,9,2025-02-17,2,329,404,75,150
186,22,10,2025-02-09,1,228,261,33,33
801,14,22,2025-02-05,9,156,196,40,360
810,21,11,2025-02-04,8,135,143,8,64
333,8,3,2025-02-20,10,392,537,145,1450
847,15,19,2025-02-14,20,188,243,55,1100
488,30,18,2025-02-01,11,194,232,38,418
843,15,5,2025-02-15,16,127,164,37,592
175,22,13,2025-02-09,13,36,49,13,169
586,3,21,2025-02-16,18,196,213,17,306
766,17,12,2025-02-10,10,404,482,78,780
691,15,1,2025-02-05,20,319,359,40,800
361,19,14,2025-02-14,1,404,601,197,197
570,24,16,2025-02-08,13,491,634,143,1859
388,20,28,2025-02-04,4,222,255,33,132
114,19,10,2025-02-06,6,412,577,165,990
753,13,18,2025-02-14,12,404,464,60,720
923,20,9,2025-02-11,12,342,375,33,396
906,22,21,2025-02-25,11,277,358,81,891
402,8,28,2025-02-13,16,407,512,105,1680
846,30,15,2025-02-06,6,224,264,40,240
546,27,11,2025-02-25,15,355,400,45,675
930,4,13,2025-02-19,14,234,289,55,770
652,1,20,2025-02-08,5,332,441,109,545
83,20,19,2025-02-24,14,31,37,6,84
256,6,19,2025-02-21,16,370,404,34,544
380,1,24,2025-02-20,13,302,387,85,1105
198,28,30,2025-02-06,15,208,286,78,1170
246,6,16,2025-02-23,7,185,205,20,140
67,29,1,2025-02-07,19,256,322,66,1254
701,20,15,2025-02-08,6,256,326,70,420
114,26,20,2025-02-27,11,466,682,216,2376
164,8,15,2025-02-24,3,23,32,9,27
699,22,14,2025-02-28,17,260,374,114,1938
73,26,14,2025-02-09,18,81,111,30,540
622,21,18,2025-02-23,1,244,309,65,65
744,2,10,2025-02-26,13,444,630,186,2418
788,2,12,2025-02-13,17,342,459,117,1989
439,26,4,2025-02-04,5,453,529,76,380
846,19,25,2025-02-26,4,389,438,49,196
423,22,11,2025-02-05,8,427,541,114,912
271,4,11,2025-02-21,3,254,369,115,345
504,25,8,2025-02-25,9,195,231,36,324
456,11,26,2025-02-15,9,310,364,54,486
37,25,5,2025-02-05,17,167,177,10,170
902,12,19,2025-02-12,10,177,261,84,840
163,19,21,2025-02-10,16,385,480,95,1520
302,5,24,2025-02-26,5,95,126,31,155
880,13,9,2025-02-21,8,34,49,15,120
598,10,5,2025-02-19,1,152,185,33,33
521,24,28,2025-02-17,13,264,351,87,1131
175,12,21,2025-02-05,19,456,582,126,2394
536,12,13,2025-02-28,16,351,395,44,704
538,16,6,2025-02-16,13,27,36,9,117
67,11,8,2025-02-10,7,134,150,16,112
624,25,24,2025-02-26,4,352,401,49,196
511,15,19,2025-02-21,1,450,624,174,174
839,26,26,2025-02-17,8,399,455,56,448
681,2,13,2025-02-21,4,188,240,52,208
278,18,18,2025-02-28,18,466,506,40,720
818,2,15,2025-02-19,17,146,169,23,391
817,24,6,2025-02-23,8,136,185,49,392
468,6,2,2025-02-20,9,302,355,53,477
761,7,24,2025-02-27,3,483,703,220,660
536,10,2,2025-02-07,8,144,189,45,360
596,16,15,2025-02-04,18,471,660,189,3402
327,26,21,2025-02-03,7,264,291,27,189
86,16,7,2025-02-04,18,321,368,47,846
499,10,19,2025-02-01,19,240,345,105,1995
115,24,29,2025-02-15,7,321,453,132,924
630,25,15,2025-02-01,9,406,501,95,855
278,16,21,2025-02-06,11,279,354,75,825
291,21,10,2025-02-09,18,147,177,30,540
695,18,17,2025-02-10,15,77,115,38,570
969,6,16,2025-02-01,11,477,710,233,2563
482,16,6,2025-02-06,3,409,509,100,300
312,4,30,2025-02-28,15,195,261,66,990
552,27,6,2025-02-07,4,410,473,63,252
315,17,10,2025-02-11,17,261,286,25,425
308,30,20,2025-02-07,19,364,408,44,836
161,7,25,2025-02-13,6,456,511,55,330
679,6,11,2025-02-17,16,354,467,113,1808
427,25,24,2025-02-09,8,497,581,84,672
957,28,27,2025-02-10,12,94,112,18,216
745,12,27,2025-02-24,11,250,297,47,517
577,13,25,2025-02-14,1,410,604,194,194
57,14,12,2025-02-21,5,253,353,100,500
20,27,23,2025-02-07,7,358,491,133,931
302,27,12,2025-02-01,11,238,335,97,1067
334,18,18,2025-02-24,7,428,491,63,441
516,15,28,2025-02-09,4,58,67,9,36
334,24,16,2025-02-24,19,260,384,124,2356
970,2,25,2025-02-22,13,372,551,179,2327
724,16,8,2025-02-09,20,320,390,70,1400
104,2,21,2025-02-11,9,295,359,64,576
946,10,4,2025-02-16,5,470,652,182,910
333,25,24,2025-02-14,5,467,522,55,275
307,19,7,2025-02-18,3,244,283,39,117
587,18,25,2025-02-22,9,305,393,88,792
299,23,1,2025-02-05,3,465,653,188,564
729,24,11,2025-02-28,12,483,675,192,2304
766,29,7,2025-02-06,11,259,298,39,429
371,11,7,2025-02-22,9,150,198,48,432
956,1,5,2025-02-04,14,238,292,54,756
499,26,2,2025-02-27,17,50,73,23,391
525,12,1,2025-02-19,14,36,53,17,238
895,26,11,2025-02-26,18,271,319,48,864
342,21,3,2025-02-24,3,309,337,28,84
572,25,4,2025-02-18,6,428,548,120,720
872,3,19,2025-02-15,20,352,527,175,3500
770,3,25,2025-02-22,14,438,514,76,1064
463,29,29,2025-02-24,5,353,423,70,350
187,21,19,2025-02-11,15,290,406,116,1740
758,27,14,2025-02-01,13,314,371,57,741
639,27,13,2025-02-01,1,135,161,26,26
155,9,28,2025-02-08,19,365,509,144,2736
546,15,21,2025-02-22,7,414,588,174,1218
948,12,29,2025-02-23,19,98,111,13,247
152,7,10,2025-02-06,4,33,43,10,40
968,28,2,2025-02-25,5,296,357,61,305
71,11,28,2025-02-11,8,356,407,51,408
311,6,14,2025-02-09,8,499,731,232,1856
791,12,1,2025-02-05,15,83,118,35,525
385,1,15,2025-02-28,7,214,229,15,105
450,13,7,2025-02-07,13,322,456,134,1742
96,6,17,2025-02-19,17,82,92,10,170
215,4,16,2025-02-24,20,203,282,79,1580
325,14,7,2025-02-07,3,429,548,119,357
490,9,17,2025-02-04,15,28,29,1,15
823,14,13,2025-02-28,4,201,244,43,172
318,27,3,2025-02-14,10,137,205,68,680
87,21,21,2025-02-26,13,468,591,123,1599
975,9,24,2025-02-21,11,43,48,5,55
255,6,19,2025-02-01,5,285,319,34,170
712,16,25,2025-02-02,2,325,459,134,268
888,24,22,2025-02-10,12,336,416,80,960
162,14,6,2025-02-06,17,97,134,37,629
830,22,6,2025-02-12,4,422,474,52,208
510,7,10,2025-02-13,12,485,693,208,2496
637,11,1,2025-02-26,1,189,201,12,12
482,2,24,2025-02-28,5,487,601,114,570
553,13,25,2025-02-20,17,106,119,13,221
16,12,29,2025-02-08,3,234,350,116,348
116,16,15,2025-02-14,18,245,272,27,486
618,26,21,2025-02-01,10,263,332,69,690
925,9,5,2025-02-11,18,207,306,99,1782
685,23,4,2025-02-16,16,403,574,171,2736
585,7,5,2025-02-08,17,86,121,35,595
147,8,22,2025-02-03,4,387,477,90,360
909,20,4,2025-02-08,8,148,168,20,160
676,10,11,2025-02-23,15,362,476,114,1710
530,19,29,2025-02-09,5,187,232,45,225
678,5,19,2025-02-24,2,402,586,184,368
395,21,2,2025-02-26,7,113,119,6,42
650,2,27,2025-02-26,8,102,125,23,184
12,19,16,2025-02-16,12,116,155,39,468
837,19,13,2025-02-15,7,252,335,83,581
559,15,4,2025-02-24,9,355,496,141,1269
947,11,11,2025-02-06,9,194,274,80,720
500,25,18,2025-02-15,4,362,520,158,632
782,17,9,2025-02-03,12,238,319,81,972
988,18,5,2025-02-04,8,254,362,108,864
124,18,23,2025-02-10,5,467,563,96,480
464,14,18,2025-02-03,17,113,139,26,442
964,29,17,2025-02-07,5,450,610,160,800
795,1,7,2025-02-24,12,289,382,93,1116
156,19,28,2025-02-17,17,44,62,18,306
372,18,8,2025-02-23,17,105,128,23,391
103,22,6,2025-02-21,20,135,193,58,1160
770,23,5,2025-02-18,20,237,340,103,2060
286,2,13,2025-02-10,13,481,618,137,1781
432,29,16,2025-02-15,11,89,122,33,363
308,1,3,2025-02-09,18,362,431,69,1242
946,24,20,2025-02-20,3,50,69,19,57
144,5,16,2025-02-27,6,411,611,200,1200
1000,8,13,2025-02-26,6,350,433,83,498
606,7,8,2025-02-27,12,56,65,9,108
972,9,5,2025-02-13,4,391,541,150,600
968,22,5,2025-02-07,15,92,124,32,480
779,11,1,2025-02-21,4,286,340,54,216
106,25,21,2025-02-20,16,138,186,48,768
306,27,4,2025-02-18,20,252,282,30,600
902,25,30,2025-02-24,11,468,549,81,891
42,13,27,2025-02-09,4,340,428,88,352
600,6,29,2025-02-23,16,408,482,74,1184
536,4,3,2025-02-24,20,326,469,143,2860
248,28,28,2025-02-22,16,448,612,164,2624
443,14,2,2025-02-21,4,462,645,183,732
863,24,24,2025-02-09,9,347,444,97,873
430,22,27,2025-02-09,12,62,65,3,36
731,26,16,2025-02-08,19,273,314,41,779
445,22,9,2025-02-04,16,307,406,99,1584
580,13,20,2025-02-17,13,41,54,13,169
605,27,26,2025-02-21,4,314,343,29,116
990,25,8,2025-02-12,19,364,498,134,2546
619,14,27,2025-02-13,2,197,264,67,134
451,28,15,2025-02-19,17,39,57,18,306
833,26,21,2025-02-24,14,362,528,166,2324
222,19,6,2025-02-01,11,70,83,13,143
423,26,1,2025-02-24,15,454,659,205,3075
368,27,22,2025-02-12,12,147,173,26,312
803,2,11,2025-02-15,9,413,581,168,1512
215,18,25,2025-02-28,18,351,419,68,1224
411,25,12,2025-02-25,6,452,576,124,744
92,11,12,2025-02-20,18,398,562,164,2952
990,8,11,2025-02-27,10,71,104,33,330
93,21,13,2025-02-11,20,274,367,93,1860
775,13,7,2025-02-09,16,199,239,40,640
449,29,12,2025-02-25,6,106,127,21,126
115,7,19,2025-02-10,17,378,506,128,2176
304,25,18,2025-02-18,6,223,296,73,438
78,7,3,2025-02-03,20,488,705,217,4340
415,28,9,2025-02-05,11,292,353,61,671
137,30,13,2025-02-04,10,334,436,102,1020
85,11,8,2025-02-15,2,145,188,43,86
684,9,1,2025-02-16,8,446,608,162,1296
225,8,29,2025-02-08,15,351,497,146,2190
149,1,10,2025-02-08,1,459,608,149,149
859,15,14,2025-02-18,18,310,352,42,756
191,28,17,2025-02-19,13,341,446,105,1365
924,13,24,2025-02-09,12,431,608,177,2124
442,12,12,2025-02-08,11,296,358,62,682
982,23,5,2025-02-11,8,427,552,125,1000
132,4,30,2025-02-26,17,382,483,101,1717
322,4,26,2025-02-27,20,136,187,51,1020
735,23,21,2025-02-18,8,258,302,44,352
857,2,15,2025-02-20,15,274,361,87,1305
67,6,1,2025-02-18,15,306,411,105,1575
918,12,16,2025-02-28,5,52,71,19,95
67,24,9,2025-02-19,9,479,660,181,1629
731,20,16,2025-02-14,5,222,255,33,165
463,10,18,2025-02-23,10,189,218,29,290
818,29,17,2025-02-14,5,412,533,121,605
698,19,11,2025-02-28,1,332,357,25,25
773,12,19,2025-02-04,3,334,360,26,78
424,24,6,2025-02-24,7,147,219,72,504
793,25,6,2025-02-27,6,35,47,12,72
507,24,4,2025-02-11,3,68,100,32,96
588,23,22,2025-02-13,14,215,293,78,1092
142,28,11,2025-02-06,4,179,217,38,152
725,14,29,2025-02-09,16,66,75,9,144
412,7,8,2025-02-12,3,193,242,49,147
97,17,9,2025-02-01,20,51,76,25,500
61,22,12,2025-02-04,6,20,30,10,60
542,1,1,2025-02-11,13,176,187,11,143
927,19,19,2025-02-12,3,108,123,15,45
636,16,6,2025-02-18,7,196,214,18,126
700,30,5,2025-02-20,12,313,354,41,492
452,23,28,2025-02-25,6,279,312,33,198
839,15,1,2025-02-20,2,498,643,145,290
982,26,4,2025-02-26,10,498,588,90,900
358,22,6,2025-02-19,17,105,153,48,816
510,7,20,2025-02-05,20,491,590,99,1980
466,30,22,2025-02-18,13,421,527,106,1378
120,22,18,2025-02-03,11,146,177,31,341
246,27,16,2025-02-07,13,41,50,9,117
939,30,16,2025-02-26,19,70,100,30,570
94,22,21,2025-02-11,17,308,403,95,1615
545,17,13,2025-02-25,18,349,398,49,882
329,5,15,2025-02-25,7,169,249,80,560
437,13,14,2025-02-13,3,271,287,16,48
107,11,18,2025-02-16,20,219,260,41,820
806,25,10,2025-02-25,2,290,413,123,246
193,3,10,2025-02-19,19,297,335,38,722
322,24,2,2025-02-18,1,44,65,21,21
395,7,12,2025-02-18,2,441,627,186,372
895,14,24,2025-02-17,17,454,513,59,1003
380,22,23,2025-02-02,7,70,88,18,126
191,29,8,2025-02-23,11,57,78,21,231
508,7,19,2025-02-21,20,27,29,2,40
391,7,29,2025-02-23,4,493,582,89,356
927,8,22,2025-02-27,11,110,164,54,594
847,8,12,2025-02-27,13,42,47,5,65
614,8,20,2025-02-22,9,471,690,219,1971
697,19,23,2025-02-28,10,124,183,59,590
670,24,30,2025-02-09,14,373,393,20,280
844,14,13,2025-02-09,7,438,613,175,1225
260,20,1,2025-02-21,13,41,56,15,195
460,5,22,2025-02-23,8,56,75,19,152
119,6,29,2025-02-26,16,54,61,7,112
336,6,24,2025-02-09,13,165,213,48,624
292,28,19,2025-02-09,4,409,451,42,168
843,29,29,2025-02-07,3,304,435,131,393
206,5,17,2025-02-02,16,265,291,26,416
235,2,27,2025-02-13,6,62,86,24,144
826,3,8,2025-02-14,20,209,261,52,1040
147,15,20,2025-02-25,2,359,528,169,338
786,7,25,2025-02-07,11,42,55,13,143
972,5,11,2025-02-28,9,491,554,63,567
474,7,29,2025-02-21,2,220,269,49,98
970,10,17,2025-02-03,8,114,152,38,304
344,22,24,2025-02-15,1,466,582,116,116
864,8,20,2025-02-17,10,305,342,37,370
561,11,2,2025-02-04,3,229,294,65,195
18,20,24,2025-02-06,11,209,223,14,154
924,4,22,2025-02-08,1,215,226,11,11
60,27,13,2025-02-25,19,81,116,35,665
781,21,2,2025-02-19,18,57,60,3,54
844,30,16,2025-02-19,13,164,223,59,767
397,15,30,2025-02-24,8,369,469,100,800
257,12,21,2025-02-15,16,490,713,223,3568
466,18,29,2025-02-12,8,93,110,17,136
749,6,13,2025-02-09,6,208,288,80,480
443,26,10,2025-02-05,2,255,315,60,120
901,18,28,2025-02-08,13,84,120,36,468
362,7,13,2025-02-14,14,255,352,97,1358
455,13,15,2025-02-12,11,186,251,65,715
137,24,17,2025-02-07,8,131,180,49,392
583,7,28,2025-02-24,20,206,300,94,1880
562,28,25,2025-02-26,14,211,283,72,1008
219,13,5,2025-02-16,4,297,399,102,408
308,29,27,2025-02-25,20,231,248,17,340
223,11,18,2025-02-06,13,499,640,141,1833
185,15,1,2025-02-23,7,217,283,66,462
177,9,24,2025-02-22,19,413,463,50,950
412,19,26,2025-02-26,7,97,120,23,161
480,8,28,2025-02-24,5,410,602,192,960
324,20,30,2025-02-25,20,291,402,111,2220
897,2,22,2025-02-04,3,63,67,4,12
943,28,28,2025-02-02,11,456,497,41,451
954,29,12,2025-02-07,5,129,153,24,120
68,12,20,2025-02-11,19,483,687,204,3876
487,11,23,2025-02-06,10,175,192,17,170
576,6,29,2025-02-05,6,232,256,24,144
933,20,14,2025-02-06,18,302,403,101,1818
717,9,23,2025-02-28,8,78,105,27,216
151,30,15,2025-02-04,2,89,129,40,80
485,13,16,2025-02-06,1,320,435,115,115
838,12,30,2025-02-15,19,312,353,41,779
916,1,16,2025-02-22,19,196,284,88,1672
88,29,12,2025-02-03,6,89,118,29,174
694,13,30,2025-02-05,4,498,700,202,808
685,7,21,2025-02-11,10,384,540,156,1560
806,3,12,2025-02-20,16,28,37,9,144
605,14,6,2025-02-12,9,118,151,33,297
533,29,30,2025-02-01,16,183,267,84,1344
54,21,8,2025-02-23,10,154,193,39,390
444,11,2,2025-02-09,15,357,388,31,465
565,2,5,2025-02-28,20,25,35,10,200
20,10,13,2025-02-07,16,214,262,48,768
712,22,9,2025-02-23,13,191,232,41,533
525,28,26,2025-02-14,14,382,460,78,1092
966,12,24,2025-02-09,18,118,150,32,576
274,3,30,2025-02-15,3,432,583,151,453
327,28,17,2025-02-04,1,435,482,47,47
781,4,8,2025-02-03,6,211,228,17,102
586,26,8,2025-02-25,3,462,501,39,117
741,1,24,2025-02-26,11,465,678,213,2343
73,5,19,2025-02-21,15,343,495,152,2280
805,22,4,2025-02-20,4,48,66,18,72
205,30,24,2025-02-03,6,66,91,25,150
94,1,14,2025-02-26,8,127,136,9,72
82,13,11,2025-02-21,17,118,149,31,527
203,23,16,2025-02-20,6,260,307,47,282
693,19,28,2025-02-28,2,246,279,33,66
7,3,6,2025-02-07,9,93,134,41,369
590,7,23,2025-02-04,3,116,132,16,48
330,25,8,2025-02-06,13,345,492,147,1911
304,20,14,2025-02-17,10,131,163,32,320
845,12,24,2025-02-08,17,23,31,8,136
992,22,9,2025-02-10,6,53,57,4,24
506,12,29,2025-02-24,2,337,468,131,262
441,3,22,2025-02-25,15,26,39,13,195
691,3,11,2025-02-19,12,377,511,134,1608
695,3,19,2025-02-09,11,250,303,53,583
831,16,12,2025-02-16,10,410,521,111,1110
560,24,7,2025-02-08,19,107,114,7,133
362,14,15,2025-02-15,11,492,693,201,2211
968,13,15,2025-02-28,15,251,281,30,450
756,25,13,2025-02-14,1,467,520,53,53
325,13,28,2025-02-21,5,224,272,48,240
445,26,27,2025-02-22,6,97,128,31,186
189,7,4,2025-02-01,13,261,292,31,403
346,7,1,2025-02-16,13,101,120,19,247
979,28,18,2025-02-09,8,117,148,31,248
742,16,14,2025-02-14,6,269,400,131,786
62,12,4,2025-02-03,11,381,482,101,1111
297,5,8,2025-02-17,16,431,495,64,1024
503,1,10,2025-02-21,6,193,257,64,384
701,20,14,2025-02-20,4,326,361,35,140
289,11,24,2025-02-12,5,209,273,64,320
485,3,1,2025-02-15,12,233,270,37,444
968,11,23,2025-02-08,11,344,503,159,1749
996,16,26,2025-02-09,18,194,254,60,1080
340,23,7,2025-02-05,11,420,561,141,1551
995,30,8,2025-02-23,19,332,384,52,988
840,8,16,2025-02-19,16,475,503,28,448
524,29,4,2025-02-13,5,339,405,66,330
542,16,15,2025-02-20,9,54,68,14,126
797,7,26,2025-02-25,9,384,428,44,396
869,25,2,2025-02-16,8,134,179,45,360
336,12,27,2025-02-20,16,307,343,36,576
280,11,16,2025-02-11,20,472,610,138,2760
844,26,21,2025-02-07,20,329,363,34,680
752,2,24,2025-02-07,17,429,548,119,2023
255,26,13,2025-02-14,1,172,201,29,29
148,10,1,2025-02-01,14,60,73,13,182
795,30,5,2025-02-15,13,304,341,37,481
455,25,11,2025-02-04,9,253,297,44,396
724,20,15,2025-02-10,6,320,355,35,210
980,1,4,2025-02-02,11,302,382,80,880
146,11,27,2025-02-24,13,301,319,18,234
445,21,11,2025-02-13,6,187,248,61,366
779,2,21,2025-02-10,11,309,430,121,1331
41,29,17,2025-02-02,5,274,296,22,110
70,5,5,2025-02-04,17,103,152,49,833
241,3,25,2025-02-12,12,193,210,17,204
352,25,3,2025-02-16,13,299,322,23,299
427,21,26,2025-02-13,5,300,426,126,630
834,7,15,2025-02-06,4,410,599,189,756
268,8,8,2025-02-02,18,32,34,2,36
864,23,8,2025-02-16,2,41,47,6,12
239,5,28,2025-02-05,17,183,219,36,612
775,21,22,2025-02-13,1,281,392,111,111
505,1,22,2025-02-23,14,301,325,24,336
205,19,2,2025-02-07,8,318,404,86,688
358,23,3,2025-02-19,12,280,407,127,1524
169,13,7,2025-02-05,18,23,34,11,198
763,20,10,2025-02-09,18,211,270,59,1062
164,27,7,2025-02-25,20,151,181,30,600
335,29,9,2025-02-13,4,353,416,63,252
30,15,20,2025-02-21,17,414,510,96,1632
190,4,2,2025-02-13,4,400,588,188,752
211,7,25,2025-02-19,10,446,607,161,1610
220,29,19,2025-02-27,10,204,257,53,530
664,21,8,2025-02-19,9,131,168,37,333
318,1,7,2025-02-27,6,460,552,92,552
512,24,13,2025-02-24,11,254,379,125,1375
617,25,6,2025-02-16,16,307,405,98,1568
815,22,28,2025-02-08,3,335,368,33,99
1,28,1,2025-02-20,2,458,483,25,50
281,30,1,2025-02-10,15,215,296,81,1215
985,6,4,2025-02-02,12,130,174,44,528
995,14,24,2025-02-12,3,163,202,39,117
23,10,25,2025-02-02,4,174,194,20,80
468,30,30,2025-02-26,7,81,119,38,266
763,22,26,2025-02-01,16,109,115,6,96
89,24,8,2025-02-15,19,375,488,113,2147
277,1,23,2025-02-19,16,52,72,20,320
157,7,3,2025-02-13,13,35,37,2,26
443,27,15,2025-02-14,6,26,34,8,48
46,22,3,2025-02-25,9,383,451,68,612
491,7,26,2025-02-09,1,363,426,63,63
893,7,8,2025-02-23,15,434,456,22,330
666,2,28,2025-02-19,14,306,452,146,2044
501,26,8,2025-02-23,2,166,201,35,70
613,12,15,2025-02-27,16,298,335,37,592
675,29,12,2025-02-24,18,296,330,34,612
753,21,12,2025-02-14,6,317,390,73,438
479,12,25,2025-02-10,5,436,590,154,770
911,16,22,2025-02-18,14,204,302,98,1372
89,20,9,2025-02-05,11,493,597,104,1144
478,15,25,2025-02-18,6,475,508,33,198
519,30,28,2025-02-21,5,326,392,66,330
648,27,24,2025-02-06,19,91,136,45,855
812,7,27,2025-02-23,13,61,87,26,338
902,4,17,2025-02-18,2,286,314,28,56
5,9,30,2025-02-18,6,398,459,61,366
727,26,11,2025-02-16,4,186,257,71,284
817,12,18,2025-02-13,17,356,505,149,2533
225,19,12,2025-02-24,14,372,516,144,2016
109,8,21,2025-02-21,15,99,141,42,630
917,25,7,2025-02-23,1,477,671,194,194
517,26,4,2025-02-16,5,488,528,40,200
973,10,8,2025-02-25,13,175,249,74,962
555,21,4,2025-02-27,7,32,34,2,14
303,4,7,2025-02-06,3,54,63,9,27
974,4,14,2025-02-12,13,25,34,9,117
308,11,13,2025-02-12,7,175,217,42,294
604,30,16,2025-02-21,20,323,345,22,440
504,2,16,2025-02-11,12,35,41,6,72
485,28,26,2025-02-13,18,414,453,39,702
706,19,20,2025-02-12,16,33,40,7,112
986,16,25,2025-02-03,16,149,193,44,704
85,8,24,2025-02-27,4,252,308,56,224
346,8,20,2025-02-16,2,185,220,35,70
796,23,28,2025-02-15,7,334,412,78,546
11,22,5,2025-02-19,1,498,636,138,138
71,17,6,2025-02-15,9,376,490,114,1026
821,30,18,2025-02-21,2,149,196,47,94
715,17,16,2025-02-06,15,170,244,74,1110
41,10,20,2025-02-11,14,76,103,27,378
992,27,3,2025-02-07,16,268,311,43,688
397,25,24,2025-02-26,6,415,506,91,546
310,6,8,2025-02-11,19,452,575,123,2337
731,15,26,2025-02-23,4,71,80,9,36
136,24,20,2025-02-19,1,244,311,67,67
814,23,14,2025-02-01,17,479,653,174,2958
651,18,4,2025-02-14,16,37,43,6,96
571,23,14,2025-02-03,3,64,75,11,33
972,22,12,2025-02-16,13,279,408,129,1677
929,30,29,2025-02-05,4,32,36,4,16
585,6,22,2025-02-07,15,357,535,178,2670
383,18,9,2025-02-16,3,424,570,146,438
597,14,4,2025-02-18,2,138,157,19,38
308,5,24,2025-02-23,13,25,30,5,65
523,26,1,2025-02-04,17,360,421,61,1037
544,1,10,2025-02-26,5,183,268,85,425
882,16,26,2025-02-07,7,359,454,95,665
491,7,4,2025-02-06,13,303,405,102,1326
555,28,26,2025-02-03,5,361,400,39,195
523,5,28,2025-02-25,3,264,338,74,222
75,19,6,2025-02-08,14,449,598,149,2086
961,8,27,2025-02-09,14,50,69,19,266
44,28,11,2025-02-25,13,34,39,5,65
744,30,12,2025-02-13,15,330,471,141,2115
231,24,30,2025-02-05,16,334,493,159,2544
522,29,14,2025-02-21,6,143,189,46,276
295,16,25,2025-02-03,14,327,348,21,294
68,18,3,2025-02-23,5,415,556,141,705
379,9,13,2025-02-09,15,352,497,145,2175
940,11,10,2025-02-27,18,329,394,65,1170
316,28,16,2025-02-17,16,217,302,85,1360
860,23,19,2025-02-23,18,492,668,176,3168
614,22,26,2025-02-19,5,260,312,52,260
709,16,11,2025-02-18,17,335,447,112,1904
258,21,9,2025-02-09,10,324,415,91,910
321,30,29,2025-02-11,8,309,351,42,336
996,10,7,2025-02-27,11,285,386,101,1111
286,9,20,2025-02-14,7,413,548,135,945
806,5,26,2025-02-25,10,117,159,42,420
371,23,18,2025-02-18,11,124,175,51,561
596,17,6,2025-02-04,10,346,402,56,560
613,26,21,2025-02-27,11,113,164,51,561
830,16,12,2025-02-08,13,267,367,100,1300
955,19,15,2025-02-18,11,94,109,15,165
74,9,4,2025-02-13,18,221,232,11,198
194,26,30,2025-02-09,16,252,371,119,1904
564,19,27,2025-02-09,17,310,384,74,1258
273,2,14,2025-02-21,16,324,356,32,512
448,13,11,2025-02-04,5,112,124,12,60
779,26,2,2025-02-02,3,162,178,16,48
549,9,5,2025-02-26,4,493,682,189,756
434,7,2,2025-02-22,19,50,53,3,57
346,20,24,2025-02-09,10,240,278,38,380
226,20,20,2025-02-19,9,495,643,148,1332
861,8,5,2025-02-01,18,319,380,61,1098
226,6,26,2025-02-27,13,124,160,36,468
18,6,3,2025-02-19,20,158,223,65,1300
128,4,8,2025-02-28,14,133,154,21,294
625,6,29,2025-02-06,8,163,179,16,128
245,22,10,2025-02-14,19,460,607,147,2793
396,15,7,2025-02-08,4,453,492,39,156
730,15,15,2025-02-05,13,455,604,149,1937
390,1,18,2025-02-25,9,125,181,56,504
504,14,26,2025-02-17,11,184,195,11,121
520,20,13,2025-02-27,15,330,377,47,705
148,23,3,2025-02-20,13,106,149,43,559
213,7,11,2025-02-12,13,160,186,26,338
298,29,8,2025-02-13,20,469,592,123,2460
25,22,30,2025-02-19,8,350,477,127,1016
464,23,26,2025-02-01,13,312,376,64,832
391,1,16,2025-02-14,15,485,602,117,1755
448,9,12,2025-02-08,9,207,302,95,855
267,16,6,2025-02-06,8,457,600,143,1144
530,20,17,2025-02-26,7,453,483,30,210
391,12,2,2025-02-25,8,66,90,24,192
163,3,20,2025-02-23,18,45,52,7,126
538,30,9,2025-02-15,5,170,189,19,95
447,9,28,2025-02-06,8,229,273,44,352
534,3,8,2025-02-28,3,337,362,25,75
671,26,26,2025-02-28,6,167,217,50,300
965,14,29,2025-02-06,8,28,40,12,96
201,20,23,2025-02-03,3,415,455,40,120
837,26,6,2025-02-18,4,418,526,108,432
780,12,24,2025-02-06,5,293,431,138,690
252,26,1,2025-02-11,6,412,483,71,426
833,1,17,2025-02-17,2,221,245,24,48
50,16,5,2025-02-28,5,143,206,63,315
855,12,19,2025-02-26,9,256,297,41,369
180,23,4,2025-02-23,8,102,136,34,272
773,2,3,2025-02-13,5,20,24,4,20
542,26,16,2025-02-22,13,301,389,88,1144
414,29,17,2025-02-15,17,201,282,81,1377
592,23,27,2025-02-24,13,404,470,66,858
960,14,6,2025-02-17,16,84,119,35,560
212,3,20,2025-02-12,10,79,104,25,250
423,13,13,2025-02-10,12,32,38,6,72
204,25,1,2025-02-07,14,416,556,140,1960
151,15,28,2025-02-19,5,352,495,143,715
406,8,5,2025-02-01,8,482,601,119,952
499,13,15,2025-02-23,15,210,304,94,1410
475,5,14,2025-02-02,8,94,137,43,344
945,4,10,2025-02-12,2,199,251,52,104
396,29,21,2025-02-28,14,59,78,19,266
364,27,17,2025-02-18,16,40,59,19,304
890,28,16,2025-02-03,12,189,215,26,312
945,17,6,2025-02-01,4,94,130,36,144
576,9,2,2025-02-01,17,131,175,44,748
381,1,15,2025-02-13,11,428,567,139,1529
