ID_zbozi,ID_lekarna,ID_vedouci,datum,pocet_prodanych_ks,nakupni_cena_CZK,prodejni_cena_CZK,marze_CZK,trzba_CZK
598,10,5,26.10.2024,1,152,185,33,33
521,24,28,21.09.2024,13,264,351,87,1131
175,12,21,20.03.2024,19,456,582,126,2394
536,12,13,05.09.2024,6,465,598,133,798
180,16,29,13.07.2024,1,362,534,172,172
351,8,10,15.04.2024,8,96,113,17,136
797,24,26,02.03.2024,7,202,257,55,385
584,30,21,07.01.2024,17,479,552,73,1241
208,12,22,17.01.2024,13,340,372,32,416
338,17,3,18.05.2024,18,293,419,126,2268
551,28,3,29.01.2024,15,310,398,88,1320
251,9,26,03.04.2024,8,136,185,49,392
468,6,2,07.11.2024,9,302,355,53,477
761,7,24,02.02.2024,5,287,340,53,265
213,8,8,26.10.2024,19,264,332,68,1292
550,29,26,27.01.2024,11,424,566,142,1562
202,16,4,14.08.2024,3,263,300,37,111
556,19,7,02.11.2024,16,173,226,53,848
596,14,28,27.02.2024,15,418,560,142,2130
604,26,21,10.11.2024,15,20,23,3,45
417,20,9,09.09.2024,6,188,240,52,312
527,10,21,02.06.2024,9,464,598,134,1206
350,9,22,14.10.2024,17,178,237,59,1003
115,25,6,06.09.2024,1,183,266,83,83
522,16,16,24.03.2024,6,53,74,21,126
690,10,4,14.08.2024,11,346,470,124,1364
843,6,7,25.02.2024,8,129,153,24,192
313,11,25,28.09.2024,16,72,98,26,416
950,20,7,19.10.2024,5,185,207,22,110
785,13,26,28.03.2024,6,332,448,116,696
334,17,16,30.11.2024,20,423,524,101,2020
744,9,8,14.05.2024,16,498,715,217,3472
311,12,5,05.06.2024,11,392,474,82,902
764,11,15,06.06.2024,14,308,378,70,980
428,1,25,25.07.2024,2,229,277,48,96
825,5,15,20.05.2024,1,439,600,161,161
214,22,23,11.05.2024,10,446,543,97,970
330,14,26,14.07.2024,11,305,397,92,1012
205,26,7,12.11.2024,17,245,352,107,1819
110,3,8,23.03.2024,11,390,494,104,1144
739,19,16,24.01.2024,13,372,551,179,2327
724,16,8,23.05.2024,20,320,390,70,1400
104,2,21,24.06.2024,9,295,359,64,576
946,10,4,29.08.2024,5,470,652,182,910
333,25,24,30.07.2024,5,467,522,55,275
307,19,7,14.10.2024,3,244,283,39,117
587,18,25,04.12.2024,9,305,393,88,792
299,23,1,12.03.2024,3,465,653,188,564
729,24,11,03.07.2024,15,402,582,180,2700
189,11,15,26.04.2024,15,205,246,41,615
694,23,9,10.05.2024,20,402,591,189,3780
144,4,21,29.07.2024,14,222,314,92,1288
818,2,27,27.09.2024,2,487,728,241,482
383,1,19,11.08.2024,2,278,401,123,246
335,26,18,08.09.2024,10,314,377,63,630
69,24,3,16.10.2024,3,305,427,122,366
545,6,26,19.09.2024,3,313,459,146,438
625,21,7,07.02.2024,14,438,514,76,1064
463,29,29,18.03.2024,11,57,65,8,88
590,11,15,27.09.2024,14,475,503,28,392
589,10,1,15.11.2024,13,29,31,2,26
331,14,5,12.05.2024,8,319,432,113,904
335,18,15,30.11.2024,7,414,588,174,1218
948,12,29,22.10.2024,5,116,162,46,230
212,10,6,21.02.2024,1,293,387,94,94
865,2,25,06.03.2024,18,198,293,95,1710
336,28,11,27.04.2024,7,123,146,23,161
435,9,8,21.04.2024,12,33,37,4,48
921,15,4,11.07.2024,1,247,356,109,109
875,24,7,13.07.2024,2,248,309,61,122
204,7,25,13.07.2024,19,437,483,46,874
993,6,17,23.10.2024,17,82,92,10,170
215,4,16,05.11.2024,12,403,604,201,2412
426,7,7,16.02.2024,17,204,258,54,918
521,4,15,09.01.2024,1,214,302,88,88
410,28,4,30.06.2024,12,178,254,76,912
445,28,21,02.06.2024,8,379,412,33,264
660,26,13,29.08.2024,1,160,221,61,61
919,11,2,13.03.2024,8,110,143,33,264
132,17,5,12.03.2024,16,410,438,28,448
611,26,7,04.12.2024,10,210,279,69,690
844,6,14,29.03.2024,6,499,640,141,846
156,24,26,08.12.2024,6,206,298,92,552
113,26,6,16.01.2024,16,124,147,23,368
641,12,30,15.05.2024,20,184,196,12,240
27,11,1,28.08.2024,2,396,571,175,350
936,14,2,03.10.2024,13,410,541,131,1703
538,6,6,21.02.2024,1,198,288,90,90
95,14,3,27.02.2024,16,257,384,127,2032
877,29,18,13.08.2024,5,458,605,147,735
653,1,10,31.08.2024,16,480,699,219,3504
132,11,22,03.10.2024,12,334,451,117,1404
99,16,16,19.10.2024,7,84,96,12,84
133,26,5,25.04.2024,3,400,437,37,111
414,10,29,10.11.2024,4,147,169,22,88
190,24,22,03.06.2024,11,383,570,187,2057
685,19,17,21.09.2024,19,472,552,80,1520
922,5,11,04.08.2024,12,358,399,41,492
755,30,28,18.01.2024,13,343,368,25,325
203,6,1,14.03.2024,2,447,629,182,364
166,13,11,06.01.2024,19,266,337,71,1349
353,7,21,22.10.2024,13,251,376,125,1625
465,20,9,06.10.2024,15,80,111,31,465
672,25,17,21.06.2024,11,476,540,64,704
350,26,28,06.09.2024,18,253,341,88,1584
685,28,11,22.09.2024,9,52,73,21,189
437,21,1,05.10.2024,5,68,78,10,50
469,27,4,02.03.2024,18,384,454,70,1260
895,12,10,19.08.2024,14,303,452,149,2086
85,28,17,03.04.2024,13,439,647,208,2704
524,7,5,14.12.2024,8,417,441,24,192
752,24,12,26.09.2024,20,419,469,50,1000
881,17,17,25.01.2024,18,205,265,60,1080
711,17,6,10.07.2024,6,71,96,25,150
651,21,28,12.11.2024,8,451,662,211,1688
734,5,18,08.11.2024,14,459,524,65,910
51,13,10,18.07.2024,17,235,341,106,1802
480,11,5,02.06.2024,1,58,67,9,9
570,22,10,16.04.2024,20,324,480,156,3120
61,25,14,12.03.2024,5,266,378,112,560
783,26,8,19.07.2024,6,350,433,83,498
606,7,8,28.06.2024,3,135,200,65,195
283,5,29,24.07.2024,4,391,541,150,600
968,22,5,15.04.2024,15,92,124,32,480
779,11,1,22.11.2024,4,286,340,54,216
106,25,21,02.11.2024,16,138,186,48,768
306,27,4,04.10.2024,20,252,282,30,600
902,25,30,23.06.2024,9,40,49,9,81
913,9,4,16.11.2024,15,238,313,75,1125
898,23,23,06.09.2024,10,135,174,39,390
91,24,20,02.11.2024,12,143,206,63,756
681,16,27,25.12.2024,14,235,253,18,252
108,28,25,23.05.2024,9,483,562,79,711
521,11,14,07.12.2024,9,202,220,18,162
104,23,26,05.09.2024,8,319,406,87,696
606,14,22,16.05.2024,4,419,596,177,708
500,18,20,16.10.2024,13,330,424,94,1222
948,22,13,22.01.2024,20,75,99,24,480
813,21,4,21.10.2024,4,80,119,39,156
245,12,19,10.12.2024,20,235,333,98,1960
736,24,2,26.06.2024,15,456,573,117,1755
885,17,2,23.07.2024,14,362,528,166,2324
222,19,6,13.01.2024,11,70,83,13,143
423,26,1,21.08.2024,9,203,288,85,765
353,12,8,21.05.2024,15,421,451,30,450
470,23,21,14.05.2024,6,127,165,38,228
885,18,21,13.06.2024,13,405,489,84,1092
836,6,28,12.09.2024,3,190,230,40,120
552,24,26,26.04.2024,11,444,527,83,913
937,24,3,23.11.2024,13,180,239,59,767
655,6,25,14.07.2024,7,155,222,67,469
498,12,11,12.08.2024,12,406,455,49,588
173,11,1,27.02.2024,7,317,377,60,420
519,23,21,13.10.2024,10,407,530,123,1230
183,13,20,22.12.2024,3,121,132,11,33
729,20,30,05.12.2024,13,456,533,77,1001
734,11,18,30.06.2024,13,88,129,41,533
107,28,24,30.05.2024,20,311,462,151,3020
332,8,15,21.01.2024,8,300,336,36,288
281,1,16,24.04.2024,8,145,209,64,512
451,21,26,20.04.2024,5,26,31,5,25
988,1,28,09.11.2024,16,449,560,111,1776
570,18,19,08.04.2024,14,115,165,50,700
595,13,21,21.10.2024,13,402,469,67,871
816,12,26,14.05.2024,14,209,254,45,630
948,30,8,12.06.2024,18,202,219,17,306
710,5,11,25.12.2024,8,427,552,125,1000
132,4,30,16.09.2024,16,294,350,56,896
827,27,20,26.04.2024,12,387,529,142,1704
1000,18,27,24.04.2024,15,157,205,48,720
55,15,20,12.08.2024,16,322,401,79,1264
977,6,1,13.10.2024,15,306,411,105,1575
918,12,16,27.12.2024,5,52,71,19,95
67,24,9,18.10.2024,9,479,660,181,1629
731,20,16,08.08.2024,5,222,255,33,165
463,10,18,22.12.2024,10,189,218,29,290
818,29,17,27.07.2024,5,412,533,121,605
698,19,11,04.01.2024,20,47,64,17,340
367,19,4,06.02.2024,20,52,67,15,300
748,6,24,09.04.2024,8,327,457,130,1040
184,27,6,16.01.2024,16,393,434,41,656
92,4,13,20.10.2024,13,432,533,101,1313
714,16,5,24.06.2024,6,69,82,13,78
182,23,14,09.05.2024,16,66,75,9,144
412,7,8,28.06.2024,3,193,242,49,147
97,17,9,11.01.2024,20,51,76,25,500
61,22,12,18.02.2024,6,20,30,10,60
542,1,1,16.06.2024,13,176,187,11,143
927,19,19,10.07.2024,3,108,123,15,45
636,16,6,01.10.2024,7,196,214,18,126
700,30,5,03.11.2024,12,313,354,41,492
452,23,28,31.03.2024,17,96,136,40,680
456,1,20,20.01.2024,18,474,702,228,4104
964,4,26,08.06.2024,10,75,91,16,160
185,19,17,26.03.2024,4,274,312,38,152
159,20,30,21.06.2024,15,495,666,171,2565
852,13,26,17.08.2024,4,362,470,108,432
347,8,12,13.03.2024,8,438,557,119,952
814,13,2,02.07.2024,2,489,730,241,482
492,26,27,03.12.2024,19,70,100,30,570
94,22,21,13.06.2024,17,308,403,95,1615
545,17,13,06.10.2024,7,164,196,32,224
459,25,7,29.05.2024,14,226,282,56,784
85,16,1,08.09.2024,4,184,240,56,224
625,13,10,11.09.2024,10,414,562,148,1480
57,17,27,22.01.2024,7,65,77,12,84
602,24,29,19.10.2024,18,108,145,37,666
757,2,18,15.01.2024,2,175,214,39,78
361,18,2,16.12.2024,14,398,509,111,1554
870,6,17,08.07.2024,2,486,557,71,142
469,6,29,23.04.2024,11,57,78,21,231
508,7,19,23.11.2024,20,27,29,2,40
391,7,29,18.12.2024,4,493,582,89,356
927,8,22,18.06.2024,6,219,311,92,552
381,30,27,24.07.2024,2,99,110,11,22
253,20,22,12.05.2024,14,368,481,113,1582
885,29,21,07.06.2024,7,469,630,161,1127
936,9,14,19.12.2024,1,232,330,98,98
387,9,27,07.04.2024,16,149,197,48,768
642,23,13,22.01.2024,15,85,115,30,450
229,3,21,28.02.2024,4,101,147,46,184
501,3,6,01.10.2024,11,105,155,50,550
263,22,23,21.12.2024,13,165,213,48,624
292,28,19,13.05.2024,4,409,451,42,168
843,29,29,13.04.2024,3,304,435,131,393
206,5,17,19.01.2024,16,265,291,26,416
235,2,27,17.07.2024,6,62,86,24,144
826,3,8,11.08.2024,20,209,261,52,1040
147,15,20,22.01.2024,17,412,613,201,3417
787,7,24,11.06.2024,2,311,329,18,36
157,11,28,08.05.2024,6,199,250,51,306
924,21,2,19.07.2024,13,98,145,47,611
518,3,8,04.04.2024,7,191,257,66,462
450,1,28,13.08.2024,3,451,523,72,216
542,10,18,23.03.2024,5,300,445,145,725
59,4,22,03.02.2024,14,285,368,83,1162
634,24,6,13.06.2024,12,39,43,4,48
107,22,8,04.01.2024,13,21,27,6,78
834,13,25,17.10.2024,4,458,527,69,276
644,2,19,06.10.2024,3,30,40,10,30
933,16,30,19.10.2024,13,164,223,59,767
397,15,30,01.05.2024,16,333,387,54,864
652,15,16,19.03.2024,15,294,425,131,1965
230,5,10,22.11.2024,6,218,327,109,654
904,6,12,11.01.2024,14,432,512,80,1120
44,15,14,29.12.2024,18,456,525,69,1242
412,5,27,16.11.2024,12,126,186,60,720
432,29,14,23.08.2024,15,247,365,118,1770
475,12,11,15.06.2024,13,88,121,33,429
211,8,7,30.12.2024,7,311,354,43,301
895,24,22,12.11.2024,12,480,604,124,1488
884,25,26,28.07.2024,12,349,415,66,792
403,5,16,25.02.2024,18,353,443,90,1620
927,27,25,15.11.2024,14,46,52,6,84
346,18,29,21.03.2024,13,499,640,141,1833
185,15,1,21.12.2024,7,217,283,66,462
177,9,24,14.12.2024,19,413,463,50,950
412,19,26,11.04.2024,5,230,274,44,220
252,28,24,07.03.2024,16,181,240,59,944
782,20,17,17.11.2024,2,366,400,34,68
67,3,1,05.01.2024,2,189,271,82,164
321,30,29,01.07.2024,7,400,447,47,329
219,10,27,03.02.2024,12,339,495,156,1872
598,29,27,16.08.2024,16,193,264,71,1136
297,10,4,14.10.2024,6,481,696,215,1290
168,14,4,29.09.2024,20,229,257,28,560
566,21,16,24.12.2024,9,373,534,161,1449
256,4,22,16.03.2024,15,69,96,27,405
139,29,13,30.08.2024,13,264,297,33,429
21,19,23,04.07.2024,15,319,417,98,1470
459,29,1,08.09.2024,19,196,284,88,1672
88,29,12,05.02.2024,6,89,118,29,174
694,13,30,17.03.2024,4,498,700,202,808
685,7,21,13.06.2024,10,384,540,156,1560
806,3,12,04.11.2024,16,28,37,9,144
605,14,6,05.07.2024,9,118,151,33,297
533,29,30,13.01.2024,16,183,267,84,1344
54,21,8,24.12.2024,10,154,193,39,390
444,11,2,19.05.2024,15,357,388,31,465
565,2,5,15.11.2024,1,396,518,122,122
310,13,7,28.08.2024,13,218,232,14,182
689,9,23,11.07.2024,11,207,292,85,935
875,26,14,27.07.2024,11,87,128,41,451
737,9,18,08.04.2024,16,164,192,28,448
936,15,30,09.12.2024,3,432,583,151,453
327,28,17,28.02.2024,1,435,482,47,47
781,4,8,08.02.2024,6,211,228,17,102
586,26,8,14.02.2024,3,24,33,9,27
755,26,11,12.11.2024,3,99,130,31,93
989,28,15,19.11.2024,11,422,569,147,1617
628,4,2,26.12.2024,5,122,178,56,280
949,3,6,16.02.2024,3,21,26,5,15
703,8,7,26.01.2024,3,218,260,42,126
543,7,16,11.04.2024,16,329,450,121,1936
481,10,24,12.12.2024,19,462,664,202,3838
454,6,17,04.01.2024,3,110,164,54,162
270,5,29,04.10.2024,19,116,158,42,798
720,25,3,06.04.2024,6,454,542,88,528
234,6,13,21.11.2024,19,171,226,55,1045
519,21,10,21.04.2024,14,148,210,62,868
754,8,17,04.01.2024,9,164,228,64,576
67,2,3,09.09.2024,12,482,665,183,2196
635,25,27,08.08.2024,3,365,509,144,432
734,15,1,11.12.2024,3,183,241,58,174
939,30,12,23.12.2024,20,367,544,177,3540
583,9,24,12.06.2024,15,203,281,78,1170
492,12,16,02.06.2024,16,180,233,53,848
763,7,8,27.10.2024,6,41,56,15,90
420,15,29,24.08.2024,11,492,693,201,2211
968,13,15,25.08.2024,15,98,109,11,165
769,13,14,13.01.2024,5,423,504,81,405
892,21,5,23.07.2024,12,27,34,7,84
838,22,29,29.03.2024,5,323,477,154,770
223,4,1,19.07.2024,16,96,113,17,272
203,1,16,19.07.2024,6,175,249,74,444
875,18,9,26.04.2024,7,269,356,87,609
512,14,14,22.03.2024,16,360,388,28,448
985,4,3,14.06.2024,16,331,391,60,960
241,17,16,20.04.2024,14,271,286,15,210
316,21,6,22.06.2024,10,370,491,121,1210
627,4,20,07.03.2024,17,164,197,33,561
383,26,23,06.03.2024,12,309,459,150,1800
65,1,15,08.07.2024,14,146,167,21,294
335,23,8,09.06.2024,16,422,496,74,1184
349,19,26,18.06.2024,7,481,533,52,364
330,26,21,20.10.2024,8,382,503,121,968
243,27,27,07.05.2024,16,308,389,81,1296
20,11,17,18.02.2024,13,404,451,47,611
330,3,17,08.09.2024,15,328,477,149,2235
970,24,9,04.02.2024,15,219,307,88,1320
811,25,9,30.12.2024,5,206,295,89,445
61,16,8,24.04.2024,1,187,226,39,39
636,16,18,15.03.2024,9,183,232,49,441
322,20,29,01.10.2024,7,441,624,183,1281
193,30,20,05.11.2024,4,171,236,65,260
754,29,7,25.09.2024,17,164,191,27,459
386,14,23,06.01.2024,10,153,175,22,220
304,1,1,29.11.2024,14,60,73,13,182
795,30,5,16.08.2024,13,304,341,37,481
455,25,11,25.02.2024,9,253,297,44,396
724,20,15,25.05.2024,6,320,355,35,210
980,1,4,27.01.2024,11,302,382,80,880
146,11,27,11.07.2024,18,33,44,11,198
662,11,13,01.04.2024,11,333,475,142,1562
36,21,10,14.06.2024,19,407,531,124,2356
905,17,2,31.12.2024,5,274,296,22,110
70,5,5,22.02.2024,17,103,152,49,833
241,3,25,03.07.2024,12,193,210,17,204
352,25,3,09.09.2024,13,299,322,23,299
427,21,26,21.07.2024,5,300,426,126,630
834,7,15,22.03.2024,4,410,599,189,756
268,8,8,29.01.2024,18,32,34,2,36
864,23,8,02.09.2024,2,41,47,6,12
239,5,28,11.03.2024,17,183,219,36,612
775,21,22,21.07.2024,1,281,392,111,111
505,1,22,31.12.2024,14,301,325,24,336
205,19,2,16.04.2024,8,318,404,86,688
358,23,3,24.10.2024,12,280,407,127,1524
169,13,7,18.03.2024,18,23,34,11,198
763,20,10,16.05.2024,18,211,270,59,1062
164,27,7,07.11.2024,9,191,217,26,234
920,9,13,02.03.2024,10,251,267,16,160
618,21,22,19.09.2024,13,124,141,17,221
43,13,26,24.02.2024,7,122,170,48,336
754,24,10,19.12.2024,7,473,623,150,1050
311,12,15,28.01.2024,8,310,450,140,1120
864,9,7,18.09.2024,1,178,188,10,10
850,6,28,19.06.2024,7,275,406,131,917
398,24,11,22.08.2024,13,328,456,128,1664
943,16,16,14.10.2024,20,166,234,68,1360
684,28,8,09.02.2024,20,74,107,33,660
874,1,20,26.01.2024,1,160,235,75,75
311,15,13,17.10.2024,6,69,74,5,30
221,21,7,04.08.2024,12,58,68,10,120
670,1,10,18.01.2024,4,174,194,20,80
468,30,30,14.04.2024,4,490,655,165,660
976,22,26,16.01.2024,16,109,115,6,96
89,24,8,21.08.2024,19,375,488,113,2147
277,1,23,15.10.2024,16,52,72,20,320
157,7,3,22.07.2024,13,35,37,2,26
443,27,15,30.07.2024,6,26,34,8,48
46,22,3,23.05.2024,10,388,491,103,1030
822,9,1,09.12.2024,9,466,529,63,567
707,15,26,01.01.2024,2,467,609,142,284
878,14,18,25.12.2024,16,425,491,66,1056
869,24,2,26.05.2024,12,65,86,21,252
468,27,16,05.10.2024,6,211,284,73,438
381,24,18,03.10.2024,5,184,254,70,350
356,14,6,24.10.2024,13,210,265,55,715
356,25,10,16.03.2024,16,365,472,107,1712
369,14,3,04.11.2024,9,473,526,53,477
947,12,21,26.08.2024,15,405,524,119,1785
697,6,29,22.01.2024,11,279,408,129,1419
641,5,20,23.06.2024,18,343,489,146,2628
164,28,26,20.10.2024,5,437,615,178,890
845,23,13,11.02.2024,14,470,517,47,658
514,18,2,23.09.2024,4,314,330,16,64
957,18,22,25.03.2024,8,370,507,137,1096
343,16,4,15.06.2024,12,300,441,141,1692
536,22,27,20.07.2024,8,315,381,66,528
418,23,25,24.02.2024,8,347,465,118,944
160,27,23,06.04.2024,1,477,671,194,194
517,26,4,10.09.2024,5,488,528,40,200
973,10,8,26.07.2024,10,442,506,64,640
654,4,27,07.04.2024,1,28,30,2,2
124,7,6,14.12.2024,3,54,63,9,27
974,4,14,02.07.2024,13,25,34,9,117
308,11,13,10.07.2024,7,175,217,42,294
604,30,16,21.11.2024,20,323,345,22,440
504,2,16,12.06.2024,12,35,41,6,72
485,28,26,15.07.2024,18,414,453,39,702
706,19,20,28.06.2024,16,33,40,7,112
986,16,25,14.02.2024,16,149,193,44,704
85,8,24,19.11.2024,4,252,308,56,224
346,8,20,28.08.2024,2,185,220,35,70
796,23,28,19.08.2024,7,334,412,78,546
11,22,5,30.10.2024,1,498,636,138,138
71,17,6,25.08.2024,9,376,490,114,1026
821,30,18,30.11.2024,2,149,196,47,94
715,17,16,30.03.2024,15,170,244,74,1110
41,10,20,18.06.2024,14,76,103,27,378
992,27,3,11.04.2024,16,268,311,43,688
397,25,24,30.11.2024,6,415,506,91,546
310,6,8,23.06.2024,19,452,575,123,2337
731,15,26,24.12.2024,4,71,80,9,36
136,24,20,15.10.2024,1,244,311,67,67
814,23,14,11.01.2024,17,479,653,174,2958
651,18,4,02.08.2024,16,37,43,6,96
571,23,14,04.02.2024,3,64,75,11,33
972,22,12,31.08.2024,13,279,408,129,1677
929,30,29,11.03.2024,4,32,36,4,16
585,6,22,10.04.2024,15,357,535,178,2670
383,18,9,01.09.2024,3,424,570,146,438
597,14,4,13.10.2024,2,138,157,19,38
308,5,24,25.12.2024,13,25,30,5,65
523,26,1,27.02.2024,17,360,421,61,1037
544,1,10,11.03.2024,11,491,569,78,858
492,26,7,06.04.2024,16,264,334,70,1120
102,6,13,10.10.2024,18,459,648,189,3402
150,22,5,18.09.2024,5,460,640,180,900
490,17,3,16.10.2024,6,146,194,48,288
424,27,21,04.07.2024,8,443,517,74,592
62,25,14,22.01.2024,11,419,514,95,1045
198,22,24,10.07.2024,13,250,331,81,1053
888,8,24,06.03.2024,16,334,493,159,2544
522,29,14,26.11.2024,6,143,189,46,276
295,16,25,08.02.2024,14,327,348,21,294
68,18,3,26.12.2024,5,415,556,141,705
379,9,13,23.05.2024,15,352,497,145,2175
940,11,10,01.10.2024,20,187,274,87,1740
876,16,17,06.09.2024,13,407,587,180,2340
705,19,23,13.10.2024,20,326,439,113,2260
588,5,16,21.06.2024,3,374,475,101,303
351,18,17,11.11.2024,3,148,197,49,147
957,9,28,27.05.2024,20,282,325,43,860
950,29,11,02.05.2024,19,117,141,24,456
314,7,27,20.06.2024,17,366,452,86,1462
271,20,14,08.12.2024,7,413,548,135,945
806,5,26,18.12.2024,10,117,159,42,420
371,23,18,10.10.2024,11,124,175,51,561
596,17,6,01.03.2024,10,346,402,56,560
613,26,21,21.06.2024,6,474,636,162,972
509,12,8,19.07.2024,16,387,453,66,1056
582,15,18,23.06.2024,5,150,198,48,240
259,4,13,08.10.2024,13,21,23,2,26
832,30,9,10.09.2024,15,498,745,247,3705
598,27,9,18.09.2024,19,235,268,33,627
53,14,21,07.09.2024,20,75,95,20,400
397,11,4,12.03.2024,6,82,99,17,102
821,2,2,05.02.2024,9,75,97,22,198
275,5,26,19.02.2024,14,124,132,8,112
677,19,2,06.01.2024,4,192,286,94,376
737,9,10,08.08.2024,8,138,159,21,168
619,19,25,16.05.2024,18,201,287,86,1548
156,1,18,26.10.2024,11,410,471,61,671
826,27,13,14.04.2024,18,335,354,19,342
165,3,19,10.11.2024,9,434,551,117,1053
98,8,28,27.07.2024,8,143,180,37,296
170,29,6,22.04.2024,9,74,78,4,36
688,10,14,23.10.2024,20,454,556,102,2040
219,8,4,11.02.2024,14,384,480,96,1344
154,24,29,15.07.2024,20,404,493,89,1780
555,25,9,15.04.2024,16,243,341,98,1568
537,11,11,11.01.2024,16,279,370,91,1456
859,15,20,15.04.2024,12,93,127,34,408
616,27,23,15.12.2024,13,106,149,43,559
213,7,11,29.06.2024,13,160,186,26,338
298,29,8,13.07.2024,20,469,592,123,2460
25,22,30,15.10.2024,8,350,477,127,1016
464,23,26,12.01.2024,13,312,376,64,832
391,1,16,11.08.2024,15,485,602,117,1755
448,9,12,27.04.2024,9,207,302,95,855
267,16,6,27.03.2024,8,457,600,143,1144
530,20,17,10.04.2024,2,215,261,46,92
779,8,3,28.12.2024,6,67,89,22,132
567,2,9,10.02.2024,17,497,579,82,1394
153,10,5,11.08.2024,9,465,680,215,1935
235,14,10,26.03.2024,17,54,62,8,136
95,20,2,20.10.2024,6,167,217,50,300
965,14,29,26.03.2024,8,28,40,12,96
201,20,23,09.02.2024,3,415,455,40,120
837,26,6,30.09.2024,4,418,526,108,432
780,12,24,01.04.2024,5,293,431,138,690
252,26,1,15.06.2024,6,412,483,71,426
833,1,17,15.09.2024,2,221,245,24,48
50,16,5,08.03.2024,8,461,610,149,1192
377,19,26,22.05.2024,15,145,182,37,555
728,4,23,07.05.2024,6,347,459,112,672
44,3,13,10.03.2024,1,167,210,43,43
819,16,22,21.07.2024,18,297,409,112,2016
911,17,15,27.11.2024,17,201,282,81,1377
592,23,27,26.07.2024,9,288,424,136,1224
171,17,28,12.09.2024,5,432,461,29,145
76,20,12,01.06.2024,4,329,479,150,600
392,13,10,10.07.2024,1,181,230,49,49
769,1,7,10.08.2024,5,250,360,110,550
810,25,24,12.03.2024,10,222,258,36,360
17,29,8,12.08.2024,9,269,331,62,558
730,15,12,14.04.2024,15,86,106,20,300
53,8,5,23.11.2024,4,171,208,37,148
359,15,30,16.07.2024,14,59,78,19,266
364,27,17,09.10.2024,16,40,59,19,304
890,28,16,04.02.2024,12,189,215,26,312
945,17,6,06.01.2024,4,94,130,36,144
576,9,2,13.01.2024,17,131,175,44,748
381,1,15,25.07.2024,11,428,567,139,1529
356,20,11,25.05.2024,12,46,65,19,228
600,4,29,12.08.2024,16,241,336,95,1520
38,22,25,07.10.2024,19,279,301,22,418
992,5,30,12.07.2024,11,358,491,133,1463
750,24,21,16.05.2024,5,92,128,36,180
202,3,20,15.07.2024,9,221,254,33,297
46,10,1,09.03.2024,7,234,306,72,504
428,26,27,18.03.2024,14,300,392,92,1288
939,7,1,03.02.2024,6,459,490,31,186
745,16,26,03.02.2024,8,259,379,120,960
170,30,22,09.09.2024,4,60,81,21,84
832,29,11,11.11.2024,12,455,574,119,1428
980,9,19,12.10.2024,18,475,691,216,3888
760,11,21,06.12.2024,11,289,324,35,385
699,27,23,28.10.2024,17,369,434,65,1105
609,25,29,05.05.2024,8,437,463,26,208
495,9,11,17.09.2024,10,275,409,134,1340
415,2,19,02.06.2024,9,74,105,31,279
569,8,28,22.04.2024,8,257,375,118,944
949,4,23,04.10.2024,17,205,253,48,816
410,14,19,18.06.2024,10,61,71,10,100
639,16,30,05.12.2024,3,416,496,80,240
911,2,14,26.07.2024,14,98,121,23,322
32,11,12,01.03.2024,10,140,178,38,380
504,30,13,28.10.2024,7,227,282,55,385
241,10,8,08.11.2024,6,192,215,23,138
335,19,13,12.02.2024,4,62,67,5,20
756,1,5,03.10.2024,14,272,395,123,1722
957,26,26,23.12.2024,5,46,48,2,10
182,2,5,29.05.2024,12,367,499,132,1584
847,23,12,07.12.2024,19,64,68,4,76
915,10,11,21.02.2024,2,318,346,28,56
41,20,1,08.04.2024,6,479,587,108,648
503,4,9,30.10.2024,10,335,478,143,1430
74,27,20,25.05.2024,5,53,67,14,70
873,9,6,25.11.2024,17,69,88,19,323
230,23,10,17.01.2024,13,456,548,92,1196
167,23,16,19.08.2024,12,280,333,53,636
670,23,27,24.07.2024,14,433,636,203,2842
814,28,10,07.12.2024,11,127,147,20,220
153,23,5,19.01.2024,3,50,66,16,48
121,5,4,17.08.2024,5,96,132,36,180
290,25,11,18.12.2024,11,316,366,50,550
494,14,14,03.03.2024,18,393,517,124,2232
960,23,7,30.08.2024,2,206,231,25,50
197,12,3,26.01.2024,2,450,645,195,390
259,13,6,11.09.2024,15,357,530,173,2595
803,23,28,14.06.2024,15,88,125,37,555
764,23,14,03.12.2024,11,488,677,189,2079
889,23,6,04.01.2024,6,148,183,35,210
499,29,11,16.03.2024,2,472,525,53,106
526,20,16,22.05.2024,7,389,440,51,357
40,25,1,19.11.2024,12,384,462,78,936
630,12,11,02.01.2024,4,267,373,106,424
993,17,7,18.04.2024,5,190,258,68,340
879,24,24,15.09.2024,9,291,357,66,594
542,19,20,09.11.2024,7,242,338,96,672
749,26,2,20.08.2024,19,300,354,54,1026
774,15,2,25.05.2024,11,29,36,7,77
643,26,3,30.08.2024,14,495,623,128,1792
906,20,19,28.04.2024,11,447,588,141,1551
461,9,10,29.11.2024,2,438,505,67,134
927,19,9,21.07.2024,9,22,28,6,54
42,8,27,18.08.2024,8,223,234,11,88
49,3,26,20.05.2024,18,436,634,198,3564
963,14,1,13.09.2024,10,413,545,132,1320
53,16,19,19.04.2024,18,358,465,107,1926
799,4,28,30.04.2024,13,307,423,116,1508
182,18,21,12.04.2024,1,370,460,90,90
337,21,8,02.09.2024,1,70,78,8,8
768,24,9,27.03.2024,10,363,423,60,600
